ID,name,year,selling_price,km_driven
10091,Maruti Eeco 5 Seater AC BSIV,2018,€ 300000,25000
10094,Maruti Alto LX,2004,€ 80000,120000
10097,Mahindra Scorpio S5 BSIV,2020,€ 1200000,11000
10100,Renault KWID AMT,2017,€ 355000,40000
10103,Maruti Swift Dzire VDI,2015,€ 520000,50000
10106,Hyundai Verna 1.6 CRDI,2012,€ 500000,26000
10109,Maruti Alto LXi,2008,€ 114999,30000
10112,Toyota Fortuner 4x2 Manual,2014,€ 1800000,50000
10115,Mahindra TUV 300 T6 Plus,2018,€ 800000,20000
10118,Maruti Alto LXi BSIII,2008,€ 105000,30000
10121,Maruti Alto LXi,2011,€ 135000,78000
10124,Maruti Wagon R VXI BS IV,2011,€ 170000,40000
10127,Hyundai Verna 1.6 SX VTVT,2014,€ 550000,100000
10130,Honda City 1.5 V MT,2009,€ 250000,70000
10133,Hyundai Elantra CRDi SX,2014,€ 650000,30000
10136,Honda City 1.5 V AT Exclusive,2008,€ 210000,77000
10139,Volkswagen Vento Diesel Highline,2011,€ 260000,150000
10142,Maruti Swift Dzire ZDI,2016,€ 750000,69000
10145,Toyota Innova Crysta 2.8 GX AT BSIV,2016,€ 1350000,120000
10148,Maruti Ritz VDi,2012,€ 220000,120000
10151,Hyundai Getz 1.3 GLS,2008,€ 110000,110000
10154,Mahindra XUV500 AT W8 FWD,2017,€ 1230000,70000
10157,Mahindra Quanto C6,2013,€ 220000,110000
10160,Tata Indigo LX Dicor,2009,€ 130000,50000
10163,Hyundai i20 1.2 Magna,2012,€ 330000,44000
10166,Honda City 1.5 S MT,2010,€ 254999,90000
10169,Hyundai Verna 1.6 SX VTVT (O),2014,€ 600000,50000
10172,Hyundai i10 Magna,2012,€ 210000,50000
10175,Chevrolet Enjoy TCDi LT 7 Seater,2014,€ 300000,146000
10178,Tata Tiago 1.2 Revotron XTA,2018,€ 426000,15000
10181,Maruti Alto K10 VXI,2015,€ 265000,60000
10184,Hyundai Xcent 1.2 Kappa SX,2016,€ 450000,35000
10187,Hyundai Verna 1.6 SX,2012,€ 480000,80000
10190,Tata Nano Lx,2010,€ 40000,90000
10193,Honda City 1.5 S MT,2011,€ 395000,70000
10196,Maruti Wagon R VXI BS IV,2013,€ 229999,62000
10199,Ford Ecosport 1.5 Petrol Titanium Plus AT,2018,€ 875000,10000
10202,Maruti Eeco 5 STR With AC Plus HTR CNG,2010,€ 170000,80000
10205,Hyundai i20 Sportz 1.2,2015,€ 500000,35000
10208,Renault Duster 85PS Diesel RxL,2013,€ 450000,1000
10211,Mercedes-Benz C-Class Progressive C 220d,2018,€ 3800000,10000
10214,Audi A4 3.0 TDI Quattro,2013,€ 1580000,86000
10217,BMW X5 xDrive 30d xLine,2019,€ 4950000,30000
10220,Hyundai Creta 1.6 CRDi SX,2016,€ 535000,52600
10223,Maruti SX4 Vxi BSIV,2012,€ 225000,110000
10226,Hyundai Grand i10 1.2 Kappa Magna AT,2017,€ 550000,19890
10229,Maruti Swift ZXI BSIV,2016,€ 670000,7104
10232,Maruti Ertiga VXI,2015,€ 625000,11918
10235,Hyundai Grand i10 Magna AT,2017,€ 520000,10510
10238,Chevrolet Beat LT Option,2016,€ 239000,41000
10241,Toyota Fortuner 4x2 AT,2017,€ 2600000,47162
10244,Maruti S-Cross Zeta DDiS 200 SH,2015,€ 750000,45974
10247,Hyundai i10 Magna,2012,€ 229999,49824
10250,Audi A6 2.0 TDI Premium Plus,2013,€ 1300000,58500
10253,Hyundai Santro GS,2005,€ 80000,56580
10256,Skoda Laura Ambiente 2.0 TDI CR MT,2012,€ 385000,52000
10259,Hyundai Verna 1.6 VTVT SX,2015,€ 760000,55340
10262,Maruti Swift Dzire VDI,2017,€ 600000,46507
10265,Maruti Ignis 1.2 Sigma BSIV,2019,€ 450000,40000
10268,Maruti Ignis 1.2 Sigma BSIV,2019,€ 450000,40000
10271,Maruti Ertiga VDI,2012,€ 550000,120000
10274,Tata Manza Aura Safire BS IV,2013,€ 200000,60000
10277,Tata Indica GLS BS IV,2008,€ 80000,90000
10280,Tata New Safari DICOR 2.2 EX 4x2,2010,€ 300000,250000
10283,Ford Aspire Titanium Plus Diesel BSIV,2019,€ 675000,15000
10286,Maruti Eeco 7 Seater Standard BSIV,2017,€ 260000,30000
10289,Hyundai Grand i10 1.2 Kappa Asta,2019,€ 500000,15000
10292,Hyundai EON Sportz,2012,€ 150000,55766
10295,Maruti Alto LXi,2006,€ 100000,80000
10298,Maruti Wagon R LXI,2001,€ 70000,117000
10301,Maruti Alto LX,2004,€ 100000,70000
10304,Toyota Innova 2.5 VX (Diesel) 7 Seater,2012,€ 730000,110000
10307,Nissan Terrano XL 85 PS,2016,€ 525000,100000
10310,Nissan Terrano XL 85 PS,2016,€ 525000,105000
10313,Toyota Innova 2.5 V Diesel 7-seater,2009,€ 550000,182000
10316,Toyota Corolla Altis Diesel D4DJ,2012,€ 420000,95000
10319,Honda Amaze SX i-VTEC,2015,€ 500000,70000
10322,Maruti Wagon R LXI Minor,2009,€ 165000,76000
10325,Hyundai Verna 1.6 SX,2014,€ 650000,70000
10328,Chevrolet Beat Diesel LT,2013,€ 195000,46000
10331,Maruti Zen LX,1999,€ 75000,70000
10334,Hyundai Accent CRDi,2005,€ 100000,120000
10337,Toyota Innova Crysta 2.4 VX MT BSIV,2017,€ 1770000,25000
10340,Maruti Esteem Lxi - BSIII,2006,€ 90000,90000
10343,Hyundai Xcent 1.1 CRDi Base,2016,€ 515000,50000
10346,Honda Jazz 1.5 VX i DTEC,2017,€ 700000,24585
10349,Maruti Zen LX,2001,€ 62000,70000
10352,Toyota Etios GD SP,2011,€ 220000,110000
10355,Hyundai Santro Magna CNG BSIV,2019,€ 520000,10000
10358,Fiat Linea Emotion,2010,€ 170000,100000
10361,Ford Figo Diesel Titanium,2011,€ 190000,110000
10364,Ford Figo Diesel Titanium,2011,€ 150000,100000
10367,Maruti Zen Estilo LXI BS IV,2009,€ 125000,65000
10370,Honda Amaze EX i-Dtech,2015,€ 290000,40000
10373,Maruti Celerio X ZXI BSIV,2019,€ 490000,13900
10376,Tata Tigor 1.2 Revotron XZ Option,2017,€ 434999,17563
10379,Tata Zest Revotron 1.2T XE,2016,€ 380000,15000
10382,Volkswagen Polo Diesel Trendline 1.2L,2012,€ 200000,82000
10385,Ford Figo 1.5D Trend MT,2016,€ 495000,40000
10388,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2014,€ 894999,173000
10391,Mahindra XUV500 W6 2WD,2014,€ 600000,151000
10394,Honda Brio S MT,2015,€ 300000,50000
10397,Honda Amaze E i-VTEC,2017,€ 430000,15000
10400,Honda Amaze E i-DTEC,2017,€ 370000,80000
10403,Maruti Baleno Zeta 1.2,2019,€ 750000,11000
10406,Maruti Alto K10 LXI CNG Optional,2016,€ 300000,50000
10409,BMW X1 sDrive20d,2012,€ 700000,120000
10412,Maruti Wagon R LXI DUO BSIII,2007,€ 100000,70000
10415,Hyundai Grand i10 Sportz,2015,€ 300000,90000
10418,Tata Indica Vista Quadrajet VX,2012,€ 130000,185000
10421,Hyundai i20 Asta Option 1.4 CRDi,2016,€ 650000,40000
10424,Maruti Swift VDI BSIV,2017,€ 509999,25000
10427,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,€ 1000000,117780
10430,Hyundai Verna CRDi SX,2010,€ 280000,120000
10433,Maruti Swift DDiS VDI,2017,€ 600000,120000
10436,Skoda Rapid 1.6 TDI Ambition,2013,€ 210000,120000
10439,Audi Q3 2.0 TDI Quattro Premium Plus,2014,€ 1150000,110000
10442,Hyundai EON Magna Plus,2018,€ 229999,30000
10445,Hyundai EON Magna Plus,2018,€ 245000,30000
10448,Mahindra Scorpio S4 4WD,2015,€ 600000,60000
10451,Hyundai Grand i10 Sportz,2016,€ 375000,25000
10454,Mahindra Scorpio 1.99 S10,2015,€ 150000,55000
10457,Mahindra XUV500 W10 2WD,2018,€ 1450000,20000
10460,Maruti Ertiga VDI,2014,€ 500000,100000
10463,Maruti Alto LXi,2007,€ 75000,40000
10466,Hyundai Sonata AT Leather,2006,€ 225000,80000
10469,Hyundai Sonata 2.4L AT,2006,€ 275000,80000
10472,Mahindra Bolero Power Plus SLX,2018,€ 620000,35000
10475,Nissan X-Trail SLX MT,2010,€ 600000,110000
10478,Mahindra Xylo E8 ABS Airbag BSIV,2011,€ 275000,160000
10481,Tata Indigo TDI,2013,€ 125000,125000
10484,Tata Indigo GLS,2011,€ 80000,62000
10487,Nissan Micra Diesel XV,2011,€ 199000,120000
10490,Nissan Micra XL,2016,€ 440000,33000
10493,Maruti Swift Dzire LDI,2013,€ 250000,80000
10496,Hyundai i20 1.4 Sportz,2017,€ 700000,35000
10499,Hyundai Grand i10 CRDi Asta Option,2015,€ 450000,50000
10502,Maruti Alto 800 Std Optional,2019,€ 240000,5000
10505,Hyundai Xcent 1.2 Kappa SX,2016,€ 350000,12000
10508,Ford EcoSport 1.5 TDCi Titanium BSIV,2016,€ 650000,81595
10511,Hyundai Getz GLS ABS,2005,€ 71000,22000
10514,Maruti Swift VXI Optional,2015,€ 400000,40000
10517,Maruti Alto LXi BSIII,2008,€ 130000,40000
10520,Mahindra Scorpio 2.6 CRDe SLE,2013,€ 300000,70000
10523,Nissan Kicks XL D BSIV,2019,€ 1100000,4000
10526,BMW 3 Series 320d Luxury Line,2015,€ 2200000,24000
10529,Honda Amaze VX i-VTEC,2018,€ 800000,13500
10532,Maruti Ritz VDI (ABS) BS IV,2013,€ 490000,40000
10535,Honda Jazz 1.2 VX i VTEC,2018,€ 836000,9700
10538,Volkswagen Polo Petrol Comfortline 1.2L,2012,€ 375000,62000
10541,Honda BR-V i-DTEC VX MT,2016,€ 1249000,24000
10544,Honda WR-V i-DTEC VX,2019,€ 1240000,13000
10547,Tata Nano Std BSII,2009,€ 35000,50000
10550,Honda BR-V i-VTEC VX MT,2017,€ 1068000,36000
10553,Honda BR-V i-DTEC VX MT,2017,€ 1189000,40000
10556,Hyundai Elite i20 Petrol Asta Option,2018,€ 700000,27000
10559,Maruti Alto K10 VXI,2016,€ 350000,40000
10562,Hyundai i10 Magna 1.2,2009,€ 254999,80000
10565,Mahindra Scorpio 2.6 CRDe,2005,€ 229999,221000
10568,Hyundai i20 Asta Option 1.4 CRDi,2016,€ 750000,80000
10571,Maruti Ritz VDi,2012,€ 325000,119000
10574,Toyota Innova 2.5 G4 Diesel 7-seater,2009,€ 760000,190000
10577,Maruti Celerio ZXI AT,2017,€ 509999,25000
10580,Nissan Micra XL,2013,€ 363000,28740
10583,Maruti Alto K10 LXI,2010,€ 229999,48500
10586,Nissan Sunny XL,2012,€ 290000,110000
10589,Maruti Swift VXI,2018,€ 550000,30000
10592,Tata Indica Vista TDI LX,2011,€ 125000,120000
10595,Volvo XC60 D5 Inscription,2014,€ 2000000,130000
10598,Toyota Innova 2.5 G4 Diesel 7-seater,2008,€ 350000,140000
10601,Hyundai Verna 1.6 SX CRDi (O),2011,€ 390000,90000
10604,Maruti Wagon R VXI Minor ABS,2010,€ 260000,50000
10607,Maruti Omni BSIII 8-STR W/ IMMOBILISER,2008,€ 150000,50000
10610,Maruti Esteem Vxi - BSIII,2006,€ 85000,60000
10613,Maruti Alto 800 LXI,2015,€ 280000,15000
10616,Maruti Celerio VXI,2015,€ 220000,45000
10619,Hyundai Santro Xing XG,2005,€ 140000,80000
10622,Maruti Wagon R AMT VXI Option,2018,€ 370000,15000
10625,Maruti Swift Dzire VDI,2019,€ 650000,20000
10628,Maruti Alto 800 LX,2017,€ 280000,37000
10631,Maruti Swift Dzire VDI,2016,€ 540000,80000
10634,Ambassador Classic 2000 Dsz,2002,€ 50000,120000
10637,Maruti Ciaz Sigma BSIV,2018,€ 800000,20000
10640,Ford Figo 1.5D Titanium MT,2016,€ 515000,25000
10643,Hyundai i20 1.2 Magna,2010,€ 220000,96000
10646,Hyundai i20 Asta (o),2014,€ 525000,54000
10649,Chevrolet Spark 1.0 LT Option Pack w/ Airbag,2013,€ 165000,53000
10652,Fiat Linea 1.3 Emotion,2010,€ 221000,65000
10655,Chevrolet Beat LT,2015,€ 245000,43000
10658,Ford Figo 1.2P Titanium Plus MT,2012,€ 260000,42000
10661,Skoda Superb Elegance 2.0 TDI CR AT,2011,€ 550000,73000
10664,Hyundai Grand i10 1.2 Kappa Era,2015,€ 434999,29000
10667,Tata Safari Storme EX,2013,€ 450000,95000
10670,Chevrolet Sail 1.2 Base,2014,€ 290000,25000
10673,Volkswagen Vento 1.0 TSI Highline Plus,2011,€ 305000,53000
10676,Ford Classic 1.6 Duratec LXI,2011,€ 265000,20000
10679,Honda Brio 1.2 S MT,2014,€ 325000,57000
10682,Chevrolet Cruze LTZ,2014,€ 550000,52000
10685,Maruti Zen Estilo LXI BSIII,2008,€ 105000,40000
10688,Honda Brio 1.2 S MT,2012,€ 275000,47000
10691,Honda City 1.5 V MT,2012,€ 434999,47000
10694,Hyundai Verna 1.6 CRDi SX,2016,€ 690000,73000
10697,Honda Brio V MT,2012,€ 249000,42000
10700,Hyundai EON D Lite Plus,2012,€ 204999,60000
10703,Chevrolet Beat Diesel LT,2012,€ 200000,50000
10706,Maruti Wagon R VXI Optional,2015,€ 190000,120000
10709,Maruti Alto LXi,2012,€ 150000,50000
10712,Maruti Zen LX,1999,€ 70000,70000
10715,Mahindra Bolero Power Plus SLX,2018,€ 900000,25000
10718,Maruti Ertiga ZXI AT Petrol,2019,€ 950000,11000
10721,Maruti Swift Dzire VXI,2013,€ 475000,80000
10724,Maruti 800 Std,1998,€ 55000,80000
10727,Ford Fiesta Titanium 1.5 TDCi,2013,€ 450000,75000
10730,BMW 5 Series 525d Sedan,2009,€ 1200000,45000
10733,Mahindra Bolero SLX,2007,€ 300000,100000
10736,Honda City i DTEC E,2014,€ 350000,60000
10739,Tata Indica Vista Quadrajet LS,2011,€ 229999,160000
10742,Hyundai Creta 1.6 Gamma SX Plus,2015,€ 821000,50000
10745,Maruti Alto K10 VXI,2014,€ 200000,80000
10748,Mahindra Scorpio 1.99 S10,2017,€ 1000000,60000
10751,Maruti Alto 800 VXI,2016,€ 220000,60000
10754,Ford Figo Aspire 1.5 TDCi Trend,2015,€ 459999,148620
10757,Maruti SX4 ZDI,2012,€ 310000,70000
10760,Hyundai Elite i20 Diesel Asta Option,2018,€ 815000,42000
10763,Hyundai Verna 1.6 CRDI SX Option,2017,€ 1200000,40000
10766,Chevrolet Optra Magnum 2.0 LT,2011,€ 170000,150000
10769,Maruti S-Cross Alpha DDiS 200 SH,2017,€ 1000000,30000
10772,Hyundai Santro Xing GLS,2010,€ 155000,90000
10775,Mahindra TUV 300 T6 Plus,2017,€ 400000,120000
10778,Mahindra Quanto C4,2016,€ 400000,80000
10781,Tata Indica Vista Aura 1.3 Quadrajet BSIV,2010,€ 250000,80000
10784,Tata Indigo GLX,2008,€ 150000,50000
10787,Hyundai Santro LP zipPlus,2002,€ 80000,70000
10790,Maruti SX4 ZXI AT,2009,€ 130000,120000
10793,Volkswagen Vento 1.5 TDI Comfortline AT,2014,€ 325000,70000
10796,Volkswagen Jetta 2.0L TDI Highline AT,2012,€ 735000,55300
10799,Tata Indica Vista Quadrajet 90 VX,2012,€ 285000,74300
10802,Honda City VX MT,2010,€ 350000,48781
10805,Volkswagen Jetta 1.9 Highline TDI,2010,€ 290000,87620
10808,Volkswagen Vento 1.5 TDI Highline Plus AT,2017,€ 890000,40219
10811,Honda Jazz VX,2011,€ 385000,11473
10814,Maruti Eeco 5 Seater AC BSIV,2017,€ 425000,8352
10817,Maruti Wagon R VXI AMT1.2BSIV,2017,€ 525000,9745
10820,Hyundai Grand i10 Asta,2017,€ 550000,9748
10823,Volkswagen Polo 1.0 MPI Trendline,2012,€ 271000,49000
10826,Hyundai Creta 1.6 CRDi SX Option,2018,€ 1490000,20694
10829,Hyundai Grand i10 Asta Option,2015,€ 490000,31080
10832,Hyundai EON Era Plus,2014,€ 260000,37605
10835,Hyundai Xcent 1.1 CRDi SX Option,2014,€ 455000,55850
10838,Tata Nano Lx BSIV,2010,€ 75000,58850
10841,Toyota Etios Cross 1.2L G,2015,€ 421000,23839
10844,Maruti Swift DDiS LDI,2016,€ 550000,54000
10847,Hyundai i10 Sportz 1.2 AT,2013,€ 330000,38000
10850,Volkswagen Vento 1.5 TDI Comfortline,2012,€ 390000,45454
10853,Skoda Rapid 1.5 TDI AT Ambition,2015,€ 599000,46957
10856,Hyundai Elite i20 Sportz Plus CVT BSIV,2019,€ 738000,8000
10859,Maruti Alto K10 VXI,2016,€ 300000,30000
10862,Tata Indica Vista Quadrajet LX,2012,€ 150000,110000
10865,Toyota Innova 2.5 G4 Diesel 7-seater,2007,€ 440000,223000
10868,Volkswagen Vento IPL II Diesel Trendline,2011,€ 280000,110000
10871,Hyundai Santro GS,2006,€ 100000,120000
10874,Maruti Swift VXi BSIV,2008,€ 150000,100000
10877,Maruti Swift Dzire VDI,2014,€ 380000,100000
10880,Maruti Alto LX,2006,€ 90000,60000
10883,Mahindra Scorpio VLS 2.2 mHawk,2008,€ 300000,270000
10886,Skoda Fabia 1.2 TDI Active,2011,€ 275000,60000
10889,Maruti Zen Estilo Sports,2009,€ 180000,41090
10892,Maruti Swift VDI,2012,€ 225000,296823
10895,Maruti Alto 800 LXI,2014,€ 200000,40000
10898,Toyota Corolla Altis G,2011,€ 500000,40000
10901,Ford Fiesta 1.6 Duratec S,2010,€ 300000,70000
10904,Hyundai Verna 1.6 CRDi SX,2015,€ 765000,80000
10907,Maruti Swift Dzire VDI,2017,€ 650000,90000
10910,Maruti Wagon R VXI Plus Optional,2017,€ 380000,19000
10913,Maruti Swift Dzire VDI,2014,€ 480000,110000
10916,Mahindra Jeep MM 540,1996,€ 200000,60000
10919,Maruti Wagon R VXI Plus Optional,2017,€ 380000,19000
10922,Maruti Zen Estilo LXI Green (CNG),2010,€ 145000,68000
10925,Maruti Ritz VDi,2011,€ 280000,120000
10928,Maruti Swift Dzire VDI,2014,€ 254999,30000
10931,Tata Bolt Revotron XE,2016,€ 300000,90000
10934,Maruti Swift VDI BSIV,2015,€ 480000,140000
10937,Skoda Rapid Monte Carlo 1.6 MPI AT BSIV,2017,€ 850000,44500
10940,Hyundai i20 Asta 1.4 CRDi,2014,€ 350000,52000
10943,Hyundai i20 Active 1.2 SX,2016,€ 650000,26000
10946,Hyundai i20 Active 1.2 SX,2016,€ 650000,26000
10949,Tata New Safari 4X2,2007,€ 550000,80000
10952,Maruti Celerio VXI,2015,€ 300000,35000
10955,Maruti Swift 1.3 VXi,2008,€ 150000,60000
10958,Hyundai Grand i10 Sportz,2014,€ 300000,120000
10961,Hyundai Santro Xing XG,2004,€ 80000,58000
10964,Tata Manza Club Class Quadrajet90 LS,2014,€ 200000,100000
10967,Hyundai EON Magna Plus,2016,€ 220000,43700
10970,Tata Indica GLS BS IV,2009,€ 68000,120000
10973,Tata Manza ELAN Quadrajet BS IV,2011,€ 180000,80000
10976,Hyundai EON Era Plus,2017,€ 290000,20000
10979,Maruti Eeco 5 Seater AC BSIV,2018,€ 300000,25000
10982,Honda City i DTec SV,2014,€ 600000,27483
10985,Maruti Swift LXI,2019,€ 470000,8000
10988,Hyundai i10 Sportz 1.2,2008,€ 150000,30000
10991,Maruti Swift VVT VXI,2017,€ 400000,30000
10994,Ford Fiesta 1.4 ZXi TDCi ABS,2009,€ 110000,100000
10997,Maruti Alto 800 LXI,2014,€ 180000,56207
11000,Hyundai i20 Sportz Petrol,2010,€ 250000,40000
11003,Maruti Zen LXI,2006,€ 80000,70000
11006,Honda WR-V i-VTEC VX,2018,€ 875000,1440
11009,Hyundai Grand i10 Sportz,2015,€ 425000,12000
11012,Maruti Alto 800 LXI,2019,€ 300000,50000
11015,Honda Amaze VX i-DTEC,2016,€ 700000,35000
11018,Maruti Zen Estilo VXI BSIV,2010,€ 130000,50000
11021,Maruti Ertiga SHVS ZDI Plus,2017,€ 1000000,60000
11024,Maruti Swift Dzire ZDI,2017,€ 650000,67000
11027,Renault Duster Petrol RxL,2013,€ 400000,100000
11030,Mahindra TUV 300 mHAWK100 T8,2017,€ 800000,60000
11033,Mahindra Bolero Power Plus SLX,2017,€ 675000,70000
11036,Maruti Omni E MPI STD BS IV,2017,€ 210000,50000
11039,Tata New Safari DICOR 2.2 EX 4x2,2009,€ 150000,120000
11042,Maruti Omni CNG,2007,€ 45000,100000
11045,Hyundai i20 Sportz 1.2,2015,€ 516000,90000
11048,Hyundai i20 Sportz 1.2,2014,€ 450000,80000
11051,Chevrolet Spark 1.0 LS,2012,€ 134000,90000
11054,Toyota Etios VD,2014,€ 509999,157000
11057,Volkswagen Polo 1.2 MPI Comfortline,2016,€ 500000,20000
11060,Maruti Zen Estilo 1.1 LXI BSIII,2008,€ 130000,80000
11063,Maruti Swift ZDi BSIV,2015,€ 575000,60000
11066,Hyundai Elite i20 Sportz Plus BSIV,2015,€ 550000,49000
11069,Tata Indica Vista Terra TDI BSIII,2009,€ 145000,89255
11072,Maruti Alto 800 LXI,2020,€ 347000,5000
11075,Tata Indica Vista Quadrajet VX,2013,€ 275000,110000
11078,Toyota Innova 2.5 V Diesel 8-seater,2010,€ 630000,200000
11081,Chevrolet Beat Diesel,2012,€ 160000,90000
11084,Fiat Grande Punto 1.3 Dynamic (Diesel),2010,€ 150000,63000
11087,Honda Mobilio S i VTEC,2015,€ 550000,23000
11090,Mahindra Quanto C6,2013,€ 349000,100000
11093,Mahindra Bolero DI DX 8 Seater,2004,€ 229999,168000
11096,Tata Indica Vista Aqua 1.4 TDI,2008,€ 110000,90000
11099,Maruti Wagon R LXI Minor,2008,€ 110000,70000
11102,Renault KWID RXE,2018,€ 245000,5550
11105,Maruti Alto K10 VXI,2014,€ 180000,100000
11108,Maruti Wagon R VXI BS IV,2014,€ 290000,80000
11111,Hyundai i20 Magna,2010,€ 250000,40000
11114,Tata Indigo TDI,2010,€ 150000,100000
11117,Maruti 800 AC BSII,2004,€ 55000,35000
11120,Skoda Laura L n K 1.9 PD,2006,€ 500000,75000
11123,Mahindra Quanto C4,2013,€ 290000,150000
11126,Hyundai Santro Magna AMT BSIV,2019,€ 400000,16000
11129,Maruti Alto STD,2009,€ 72000,70000
11132,Maruti Ritz VDi,2014,€ 250000,115000
11135,Maruti Swift AMT VXI,2019,€ 575000,25000
11138,Kia Seltos HTK Plus AT D,2019,€ 1300000,10000
11141,Hyundai Santro Magna BSIV,2019,€ 425000,15000
11144,Maruti Eeco CNG 5 Seater AC BSIV,2019,€ 470000,10000
11147,Toyota Etios VX,2012,€ 220000,80000
11150,Maruti Alto 800 LXI,2020,€ 310000,1700
11153,Ford Figo 1.5D Trend MT,2016,€ 400000,45217
11156,Volkswagen Vento Diesel Comfortline,2012,€ 215000,97000
11159,Hyundai EON Magna Plus,2018,€ 310000,20000
11162,Maruti Ciaz ZDi Plus SHVS,2017,€ 750000,50000
11165,Tata New Safari DICOR 2.2 EX 4x2,2009,€ 204999,120000
11168,Maruti Swift 1.3 VXi,2010,€ 260000,50000
11171,Maruti Alto LXi,2012,€ 180000,40000
11174,Mahindra Renault Logan 1.5 DLE Diesel,2007,€ 125000,110000
11177,Maruti Swift VDI BSIV,2014,€ 420000,155000
11180,Maruti Alto K10 LXI,2011,€ 220000,70000
11183,Maruti Alto K10 2010-2014 VXI,2010,€ 200000,70000
11186,Ford Ikon 1.4 TDCi DuraTorq,2009,€ 130000,100000
11189,Tata Tiago XT,2016,€ 335000,41000
11192,Ford Endeavour Titanium Plus 4X4,2017,€ 2650000,60000
11195,Ford Endeavour 3.2 Titanium AT 4X4,2018,€ 2675000,56000
11198,Ford Endeavour Titanium Plus 4X4,2017,€ 2675000,60000
11201,Honda City V AT,2011,€ 434999,97000
11204,Honda City i VTEC S,2014,€ 500000,60000
11207,Maruti Alto K10 VXI Airbag,2017,€ 290000,60000
11210,Ford Ecosport 1.5 Ti VCT AT Titanium,2014,€ 475000,48000
11213,Maruti Swift Dzire VDi,2009,€ 270000,190000
11216,Hyundai Xcent 1.2 VTVT S,2019,€ 600000,80000
11219,Hyundai i20 Asta 1.4 CRDi,2013,€ 300000,70000
11222,Volkswagen Jetta 2.0L TDI Comfortline,2012,€ 415000,80000
11225,Maruti Vitara Brezza ZDi Plus AMT,2018,€ 800000,30000
11228,Hyundai Grand i10 Sportz,2016,€ 420000,44440
11231,Hyundai Creta 1.6 CRDi SX Plus,2018,€ 1250000,30000
11234,Maruti Swift VDI BSIV,2011,€ 270000,120000
11237,Hyundai Grand i10 CRDi Sportz,2015,€ 390000,80000
11240,Skoda Laura Ambiente 2.0 TDI CR MT,2012,€ 400000,110000
11243,Ford Fiesta 1.4 ZXi Leather,2007,€ 100000,170000
11246,Audi A6 2.7 TDI,2010,€ 850000,46000
11249,Chevrolet Cruze LTZ AT,2012,€ 359000,120000
11252,Maruti Swift Dzire ZDI,2015,€ 470000,91365
11255,Maruti Swift Dzire VDI,2013,€ 360000,90010
11258,Maruti Ertiga VDI,2013,€ 250999,80000
11261,Tata Nano Lx BSIV,2012,€ 45000,35000
11264,Maruti Wagon R VXI BSII,2006,€ 75000,80000
11267,Maruti Swift Dzire VDI,2013,€ 495000,31800
11270,Maruti Wagon R CNG LXI,2013,€ 310000,59100
11273,Honda Jazz 1.2 V i VTEC,2016,€ 540000,31200
11276,Maruti Ciaz VDi Plus SHVS,2016,€ 665000,51000
11279,Hyundai i20 Magna 1.4 CRDi (Diesel),2013,€ 425000,22700
11282,Audi A4 2.0 TDI,2011,€ 1295000,58000
11285,Maruti Ciaz VDI SHVS,2016,€ 675000,50900
11288,Maruti Vitara Brezza ZDi Plus Dual Tone,2018,€ 980000,10000
11291,Chevrolet Beat Diesel LS,2014,€ 320000,60000
11294,Maruti Ritz VXI,2011,€ 250000,80000
11297,Maruti Baleno Zeta 1.3,2016,€ 600000,72000
11300,Hyundai Xcent 1.2 Kappa S,2016,€ 300000,96000
11303,Chevrolet Beat Diesel LS,2014,€ 305000,66000
11306,Tata New Safari DICOR 2.2 GX 4x2 BS IV,2012,€ 270000,80000
11309,Renault Fluence 1.5,2012,€ 300000,90000
11312,Maruti Wagon R LXI Minor,2009,€ 106000,70000
11315,Hyundai Accent GLS 1.6 ABS,2006,€ 90000,75000
11318,Tata Tiago 1.2 Revotron XZ,2019,€ 539000,2417
11321,Ford Fiesta 1.4 ZXi TDCi ABS,2009,€ 110000,100000
11324,Hyundai EON Era Plus Option,2016,€ 250000,30000
