ID,name,fuel,seller_type,transmission,owner
9083,Hyundai Santro Asta,Petrol,Dealer,Manual,First Owner
9086,Ford Figo Aspire Titanium Plus Diesel,Diesel,Dealer,Manual,Test Drive Car
9089,Renault Pulse RxZ Optional,Diesel,Dealer,Manual,First Owner
9092,Maruti Ciaz 1.4 Alpha,Petrol,Individual,Manual,First Owner
9095,Nissan Terrano XL P,Petrol,Individual,Manual,First Owner
9098,Maruti Ciaz 1.4 Alpha,Petrol,Individual,Manual,First Owner
9101,Tata Manza Club Class Quadrajet90 LX,Diesel,Individual,Manual,First Owner
9104,Toyota Camry M/t,Petrol,Individual,Manual,Second Owner
9107,Maruti Alto K10 LXI,Petrol,Dealer,Manual,First Owner
9110,Maruti SX4 S Cross DDiS 320 Delta,Diesel,Individual,Manual,First Owner
9113,Renault Duster 85PS Diesel RxZ,Diesel,Individual,Manual,First Owner
9116,Maruti Swift ZXI Plus,Petrol,Individual,Manual,First Owner
9119,Toyota Corolla H3,Petrol,Individual,Automatic,Second Owner
9122,Maruti Celerio ZXI,Petrol,Dealer,Manual,First Owner
9125,Tata Safari DICOR 2.2 EX 4x2,Diesel,Individual,Manual,First Owner
9128,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,Petrol,Dealer,Manual,First Owner
9131,Maruti Alto 800 LXI,Petrol,Dealer,Manual,First Owner
9134,Tata Nexon 1.2 Revotron XM,Petrol,Individual,Manual,First Owner
9137,Maruti Alto 800 LXI,Petrol,Dealer,Manual,First Owner
9140,Maruti Wagon R Duo Lxi,LPG,Dealer,Manual,First Owner
9143,Maruti Ertiga SHVS VDI,Diesel,Dealer,Manual,First Owner
9146,Maruti Omni E MPI STD BS IV,Petrol,Dealer,Manual,First Owner
9149,Mahindra Bolero B4,Diesel,Dealer,Manual,First Owner
9152,Maruti Celerio VXI,Petrol,Dealer,Manual,First Owner
9155,Chevrolet Beat Diesel LT Option,Diesel,Dealer,Manual,Second Owner
9158,Maruti Eeco Smiles 5 Seater AC,Petrol,Dealer,Manual,First Owner
9161,Renault Duster 85PS Diesel RxE,Diesel,Dealer,Manual,First Owner
9164,Maruti Swift Dzire VDI,Diesel,Dealer,Manual,First Owner
9167,Maruti Swift 1.3 VXi,Petrol,Dealer,Manual,Second Owner
9170,Hyundai Santro GLS I - Euro II,Petrol,Dealer,Manual,First Owner
9173,Chevrolet Spark 1.0 PS,Petrol,Individual,Manual,First Owner
9176,Maruti Swift ZDi,Diesel,Dealer,Manual,First Owner
9179,Maruti Omni E MPI STD BS IV,Petrol,Individual,Manual,Second Owner
9182,Toyota Innova 2.5 V Diesel 8-seater,Diesel,Individual,Manual,First Owner
9185,Maruti Swift ZXI Plus,Petrol,Individual,Manual,First Owner
9188,Maruti Swift Dzire VDI,Diesel,Individual,Manual,First Owner
9191,Hyundai EON Era Plus,Petrol,Individual,Manual,First Owner
9194,Maruti Alto LXi,Petrol,Individual,Manual,Second Owner
9197,Maruti Wagon R Stingray VXI,Petrol,Individual,Manual,First Owner
9200,Ford Figo Diesel Celebration Edition,Diesel,Individual,Manual,Second Owner
9203,Toyota Innova 2.5 E Diesel MS 7-seater,Diesel,Individual,Manual,Second Owner
9206,Mahindra Scorpio 2.6 CRDe,Diesel,Individual,Manual,Second Owner
9209,Mahindra Xylo D2,Diesel,Individual,Manual,Second Owner
9212,Honda City i-VTEC CVT ZX,Petrol,Dealer,Automatic,First Owner
9215,Honda Jazz Select Edition Active,Petrol,Dealer,Manual,Second Owner
9218,Honda City i-VTEC VX,Petrol,Dealer,Manual,First Owner
9221,Honda Amaze VX Diesel BSIV,Diesel,Dealer,Manual,First Owner
9224,Maruti Celerio VXI,Petrol,Dealer,Manual,Second Owner
9227,Maruti Swift VXI BSIII,Petrol,Dealer,Manual,Second Owner
9230,Honda Amaze VX i-VTEC,Petrol,Dealer,Manual,First Owner
9233,Maruti Ritz VXi,Petrol,Individual,Manual,First Owner
9236,Honda City i DTEC V,Diesel,Individual,Manual,Second Owner
9239,Hyundai EON D Lite,Petrol,Individual,Manual,First Owner
9242,Maruti Alto LXi,Petrol,Individual,Manual,Second Owner
9245,Toyota Innova 2.5 GX (Diesel) 7 Seater,Diesel,Individual,Manual,First Owner
9248,Nissan Terrano XV Premium 110 PS,Diesel,Individual,Manual,First Owner
9251,Maruti Baleno Alpha 1.3,Diesel,Individual,Manual,First Owner
9254,Nissan Sunny XV D Premium Leather,Diesel,Individual,Manual,First Owner
9257,Toyota Etios Liva GD,Diesel,Individual,Manual,First Owner
9260,Hyundai EON 1.0 Era Plus,Petrol,Individual,Manual,First Owner
9263,Hyundai i20 Active 1.4 SX,Diesel,Individual,Manual,First Owner
9266,Mahindra TUV 300 T8,Diesel,Individual,Manual,First Owner
9269,Hyundai Getz 1.3 GLS,Petrol,Individual,Manual,First Owner
9272,Toyota Etios Liva 1.2 V,Petrol,Individual,Manual,First Owner
9275,Toyota Innova 2.5 GX 7 STR BSIV,Diesel,Individual,Manual,Second Owner
9278,Hyundai i20 Magna Optional 1.2,Petrol,Individual,Manual,First Owner
9281,Hyundai Elite i20 Asta Option BSIV,Petrol,Individual,Manual,First Owner
9284,Toyota Innova 2.5 G (Diesel) 8 Seater,Diesel,Individual,Manual,First Owner
9287,Toyota Etios GD,Diesel,Individual,Manual,Third Owner
9290,Maruti Swift VDI BSIV,Diesel,Individual,Manual,First Owner
9293,Mahindra Scorpio VLX 2WD BSIV,Diesel,Individual,Manual,Third Owner
9296,Renault KWID RXL,Petrol,Individual,Manual,First Owner
9299,Maruti Alto K10 VXI,Petrol,Individual,Manual,Second Owner
9302,Honda City 1.5 S MT,Petrol,Individual,Manual,First Owner
9305,Honda City i DTEC VX,Diesel,Individual,Manual,First Owner
9308,Maruti Alto LXi BSIII,Petrol,Individual,Manual,Second Owner
9311,Maruti Swift Dzire VDi,Diesel,Individual,Manual,Second Owner
9314,Honda Amaze E i-Dtech,Diesel,Individual,Manual,Second Owner
9317,Maruti Swift Dzire LXi,Petrol,Individual,Manual,Second Owner
9320,Honda City 1.3 EXI,Petrol,Individual,Manual,Second Owner
9323,Hyundai Creta 1.4 CRDi S Plus,Diesel,Individual,Manual,Second Owner
9326,Maruti Wagon R VXI BS IV,Petrol,Individual,Manual,Second Owner
9329,Honda Jazz 1.5 SV i DTEC,Diesel,Individual,Manual,First Owner
9332,Maruti 800 EX,Petrol,Individual,Manual,Third Owner
9335,Mahindra Renault Logan 1.6 Petrol GLSX,Petrol,Individual,Manual,Second Owner
9338,Tata Indigo LS,Diesel,Individual,Manual,Second Owner
9341,Mahindra Marazzo M8 8Str,Diesel,Individual,Manual,First Owner
9344,Toyota Etios Liva 1.4 VD,Diesel,Dealer,Manual,First Owner
9347,Honda Amaze VX O iDTEC,Diesel,Dealer,Manual,First Owner
9350,Maruti Ciaz 1.4 AT Zeta,Petrol,Individual,Automatic,First Owner
9353,Hyundai Verna CRDi 1.6 SX Option,Diesel,Dealer,Manual,First Owner
9356,Maruti Swift 1.3 VXI ABS,Petrol,Dealer,Manual,First Owner
9359,Maruti Wagon R LXI,Petrol,Dealer,Manual,First Owner
9362,Ford Ecosport 1.0 Ecoboost Titanium Optional,Petrol,Individual,Manual,First Owner
9365,Mahindra XUV500 W8 2WD,Diesel,Dealer,Manual,First Owner
9368,Maruti Wagon R LXI,Petrol,Dealer,Manual,First Owner
9371,Renault KWID Climber 1.0 AMT BSIV,Petrol,Dealer,Automatic,First Owner
9374,Maruti Swift Dzire VDI,Diesel,Dealer,Manual,First Owner
9377,Renault KWID RXL BSIV,Petrol,Dealer,Manual,First Owner
9380,Maruti Alto VXi,Petrol,Dealer,Manual,First Owner
9383,Maruti Wagon R AMT VXI,Petrol,Dealer,Automatic,First Owner
9386,Mahindra XUV500 W8 2WD,Diesel,Dealer,Manual,First Owner
9389,Toyota Innova 2.5 G (Diesel) 8 Seater,Diesel,Dealer,Manual,First Owner
9392,Maruti Ritz VDi,Diesel,Dealer,Manual,First Owner
9395,Hyundai Verna SX Diesel,Diesel,Dealer,Manual,Second Owner
9398,Mahindra XUV500 W10 1.99 mHawk,Diesel,Dealer,Manual,First Owner
9401,Mahindra Scorpio EX,Diesel,Dealer,Manual,First Owner
9404,Maruti Wagon R VXI BS IV,Petrol,Individual,Manual,Second Owner
9407,Maruti Wagon R VXI BS IV,Petrol,Individual,Manual,Third Owner
9410,Mahindra Xylo E8,Diesel,Individual,Manual,Second Owner
9413,Fiat 500 Lounge,Diesel,Individual,Manual,First Owner
9416,Renault Triber RXT BSIV,Petrol,Individual,Manual,First Owner
9419,Fiat Grande Punto EVO 1.3 Active,Diesel,Individual,Manual,Second Owner
9422,Tata New Safari 4X4 EX,Diesel,Individual,Manual,First Owner
9425,Mahindra TUV 300 mHAWK100 T8,Diesel,Individual,Manual,First Owner
9428,Tata Altroz XE,Petrol,Individual,Manual,First Owner
9431,Hyundai Creta 1.6 CRDi SX,Diesel,Individual,Manual,First Owner
9434,Hyundai Grand i10 1.2 Kappa Sportz BSIV,Petrol,Dealer,Manual,First Owner
9437,Honda City i DTEC VX,Diesel,Individual,Manual,First Owner
9440,Maruti Wagon R ZXI 1.2,Petrol,Dealer,Manual,First Owner
9443,Hyundai Santro Sportz BSIV,Petrol,Individual,Manual,First Owner
9446,Mahindra XUV500 AT W10 FWD,Diesel,Individual,Automatic,First Owner
9449,Maruti Baleno Delta Automatic,Petrol,Individual,Automatic,First Owner
9452,Chevrolet Beat Diesel LS,Diesel,Dealer,Manual,First Owner
9455,Maruti Alto K10 VXI AGS,Petrol,Dealer,Automatic,Second Owner
9458,Tata Indica GLS BS IV,Petrol,Individual,Manual,Second Owner
9461,Hyundai Grand i10 Sportz,Petrol,Individual,Manual,First Owner
9464,Tata Indica Vista Terra 1.4 TDI,Diesel,Individual,Manual,Second Owner
9467,Hyundai i20 Active S Petrol,Petrol,Dealer,Manual,First Owner
9470,Hyundai EON 1.0 Era Plus,Petrol,Individual,Manual,First Owner
9473,Tata Tigor 1.2 Revotron XT,Petrol,Individual,Manual,First Owner
9476,Hyundai Xcent 1.2 CRDi E,Diesel,Individual,Manual,First Owner
9479,Maruti Alto Green LXi (CNG),CNG,Dealer,Manual,Second Owner
9482,Hyundai i20 1.2 Era,Petrol,Individual,Manual,Second Owner
9485,Ford Ikon 1.4 ZXi,Petrol,Dealer,Manual,Third Owner
9488,Chevrolet Beat Diesel LS,Diesel,Individual,Manual,Second Owner
9491,Maruti Zen VXi - BS III,Petrol,Individual,Manual,First Owner
9494,Chevrolet Beat Diesel LS,Diesel,Individual,Manual,First Owner
9497,BMW 7 Series 730Ld,Diesel,Individual,Automatic,Second Owner
9500,Chevrolet Optra Magnum 2.0 LT,Diesel,Individual,Manual,First Owner
9503,Chevrolet Optra Magnum 2.0 LT,Diesel,Individual,Manual,First Owner
9506,Maruti A-Star Lxi,Petrol,Individual,Manual,First Owner
9509,Ford Endeavour 3.2 Titanium AT 4X4,Diesel,Individual,Automatic,First Owner
9512,Chevrolet Spark 1.0 LT,Petrol,Individual,Manual,First Owner
9515,Honda WR-V i-DTEC VX,Diesel,Individual,Manual,First Owner
9518,Hyundai Accent GLX,Petrol,Individual,Manual,Second Owner
9521,Maruti Ertiga VDI Limited Edition,Diesel,Individual,Manual,Second Owner
9524,Mahindra KUV 100 mFALCON G80 K2 Plus,Petrol,Individual,Manual,First Owner
9527,Maruti Alto K10 VXI,Petrol,Individual,Manual,First Owner
9530,Maruti Swift VDI BSIV,Diesel,Individual,Manual,First Owner
9533,Mitsubishi Montero 3.2 MT,Diesel,Individual,Manual,First Owner
9536,Tata Indica Vista Aqua 1.3 Quadrajet ABS BSIV,Diesel,Individual,Manual,Second Owner
9539,Hyundai i20 Magna Optional 1.4 CRDi,Diesel,Individual,Manual,First Owner
9542,Hyundai i20 Magna Optional 1.4 CRDi,Diesel,Individual,Manual,First Owner
9545,Ford Endeavour 4x2 XLT,Diesel,Individual,Manual,First Owner
9548,Hyundai EON Sportz,Petrol,Individual,Manual,Second Owner
9551,Nissan Micra XL,Petrol,Individual,Manual,Second Owner
9554,Maruti 800 Std,Petrol,Individual,Manual,Third Owner
9557,Maruti Swift LXi BSIV,Petrol,Individual,Manual,First Owner
9560,Maruti Swift Dzire VDi,Diesel,Individual,Manual,Second Owner
9563,Renault Duster 85PS Diesel RxL,Diesel,Dealer,Manual,Second Owner
9566,Maruti Ignis 1.3 Delta,Diesel,Dealer,Manual,First Owner
9569,Maruti SX4 Vxi BSIV,Petrol,Individual,Manual,Second Owner
9572,Tata Indigo CS LX (TDI) BS-III,Diesel,Dealer,Manual,First Owner
9575,Maruti Alto 800 LXI,Petrol,Individual,Manual,First Owner
9578,Mahindra Bolero Power Plus SLX,Diesel,Individual,Manual,First Owner
9581,Mahindra XUV500 W6 2WD,Diesel,Individual,Manual,First Owner
9584,Tata Indigo TDI,Diesel,Individual,Manual,First Owner
9587,Tata Indica Vista Terra 1.4 TDI,Diesel,Individual,Manual,First Owner
9590,Hyundai Santro Xing XL eRLX Euro III,Petrol,Individual,Manual,Second Owner
9593,Maruti Alto K10 VXI AGS,Petrol,Dealer,Automatic,First Owner
9596,Tata Tiago XZA AMT,Petrol,Dealer,Automatic,First Owner
9599,Hyundai EON Era Plus,Petrol,Dealer,Manual,First Owner
9602,Maruti Swift Dzire VDI,Diesel,Dealer,Manual,First Owner
9605,Nissan Evalia XV,Diesel,Dealer,Manual,First Owner
9608,Hyundai Grand i10 1.2 CRDi Sportz Option,Diesel,Dealer,Manual,First Owner
9611,Hyundai i10 Magna,Petrol,Dealer,Manual,First Owner
9614,Mahindra KUV 100 D75 K4 Plus 5Str,Diesel,Dealer,Manual,First Owner
9617,Maruti Wagon R LXI,Petrol,Dealer,Manual,First Owner
9620,Hyundai Santro Xing GLS,Petrol,Dealer,Manual,First Owner
9623,Maruti Zen VX,Petrol,Individual,Manual,Second Owner
9626,Maruti Swift VDI,Diesel,Individual,Manual,First Owner
9629,Maruti Baleno Delta 1.3,Diesel,Individual,Manual,First Owner
9632,Hyundai i10 Magna 1.2,Petrol,Individual,Manual,First Owner
9635,Tata Manza Aura (ABS) Quadrajet BS IV,Diesel,Individual,Manual,Second Owner
9638,Maruti Omni LPG STD BSIV,LPG,Individual,Manual,Fourth & Above Owner
9641,Maruti Zen D PS,Diesel,Individual,Manual,Third Owner
9644,Fiat Linea 1.3 Multijet Emotion,Diesel,Individual,Manual,First Owner
9647,Hyundai Santro Xing GLS,Petrol,Individual,Manual,Third Owner
9650,Ford Aspire Titanium Plus Diesel BSIV,Diesel,Dealer,Manual,First Owner
9653,Ford Aspire Titanium Plus BSIV,Petrol,Dealer,Manual,First Owner
9656,Ford Freestyle Titanium Plus Diesel BSIV,Diesel,Dealer,Manual,First Owner
9659,Honda City i VTEC V,Petrol,Dealer,Manual,First Owner
9662,Honda Jazz 1.5 VX i DTEC,Diesel,Dealer,Manual,First Owner
9665,Honda Jazz 1.2 VX i VTEC,Petrol,Dealer,Manual,First Owner
9668,Maruti Alto 800 LXI,Petrol,Individual,Manual,First Owner
9671,Tata Bolt Quadrajet XE,Diesel,Individual,Manual,First Owner
9674,Maruti Swift ZXI Plus,Petrol,Individual,Manual,First Owner
9677,Chevrolet Aveo U-VA 1.2 LT,Petrol,Individual,Manual,Third Owner
9680,Maruti Wagon R VXI,Petrol,Individual,Manual,First Owner
9683,Maruti Vitara Brezza ZDi,Diesel,Individual,Manual,First Owner
9686,Tata Nexon 1.2 Revotron XZ Plus,Petrol,Individual,Manual,First Owner
9689,Hyundai i20 Asta (o),Petrol,Dealer,Manual,Second Owner
9692,Volkswagen Jetta 2.0L TDI Highline AT,Diesel,Dealer,Automatic,First Owner
9695,Honda Amaze S i-VTEC,Petrol,Dealer,Manual,First Owner
9698,Hyundai Creta 1.6 SX Option,Petrol,Dealer,Manual,First Owner
9701,Mahindra XUV500 W8 2WD,Diesel,Individual,Manual,First Owner
9704,Renault Duster 85PS Diesel RxL Optional,Diesel,Individual,Manual,First Owner
9707,Hyundai i20 Asta 1.2,Petrol,Dealer,Manual,Second Owner
9710,Hyundai Santro Xing XO,Petrol,Dealer,Manual,Second Owner
9713,Mahindra Bolero 2011-2019 SLE,Diesel,Dealer,Manual,First Owner
9716,Audi A6 2.0 TDI Premium Plus,Diesel,Dealer,Automatic,Second Owner
9719,Fiat Avventura MULTIJET Emotion,Diesel,Individual,Manual,Second Owner
9722,Audi A8 4.2 TDI,Diesel,Dealer,Automatic,First Owner
9725,Datsun RediGO 1.0 S,Petrol,Dealer,Manual,Second Owner
9728,Chevrolet Cruze LT,Diesel,Dealer,Manual,Second Owner
9731,Volkswagen Jetta 1.4 TSI Comfortline,Petrol,Individual,Manual,First Owner
9734,Audi A4 2.0 TDI 177 Bhp Premium Plus,Diesel,Dealer,Automatic,First Owner
9737,Honda Civic 1.8 V AT,Petrol,Dealer,Automatic,First Owner
9740,Mercedes-Benz E-Class Exclusive E 200 BSIV,Petrol,Dealer,Automatic,First Owner
9743,Volkswagen Polo GTI,Petrol,Dealer,Automatic,First Owner
9746,BMW X1 sDrive 20d xLine,Diesel,Individual,Automatic,First Owner
9749,Chevrolet Beat Diesel,Diesel,Individual,Manual,First Owner
9752,Mahindra Scorpio SLE BSIV,Diesel,Individual,Manual,Second Owner
9755,Maruti Swift 1.3 VXI ABS,Petrol,Individual,Manual,Third Owner
9758,Toyota Innova 2.5 G (Diesel) 7 Seater,Diesel,Individual,Manual,Second Owner
9761,Tata Tigor 1.2 Revotron XZ Option,Petrol,Individual,Manual,First Owner
9764,Maruti Alto LX,Petrol,Individual,Manual,First Owner
9767,Mahindra Xylo D4,Diesel,Individual,Manual,Second Owner
9770,Mahindra KUV 100 mFALCON G80 K8 5str,Petrol,Individual,Manual,First Owner
9773,Maruti Wagon R VXI Optional,Petrol,Individual,Manual,Second Owner
9776,Chevrolet Beat Diesel LT,Diesel,Individual,Manual,Second Owner
9779,Hyundai Getz 1.5 CRDi GVS,Diesel,Individual,Manual,Third Owner
9782,Hyundai EON Sportz,Petrol,Individual,Manual,First Owner
9785,Maruti Zen D PS,Diesel,Individual,Manual,Second Owner
9788,Honda Amaze EX i-Dtech,Diesel,Individual,Manual,Second Owner
9791,Toyota Innova Crysta 2.4 VX MT 8S BSIV,Diesel,Individual,Manual,First Owner
9794,BMW X1 sDrive20d,Diesel,Individual,Automatic,Second Owner
9797,Mahindra Scorpio M2DI,Diesel,Individual,Manual,First Owner
9800,Hyundai Elite i20 Sportz Plus Dual Tone BSIV,Petrol,Individual,Manual,First Owner
9803,Chevrolet Beat LS,Petrol,Individual,Manual,Second Owner
9806,Hyundai i10 Era 1.1 iTech SE,Petrol,Individual,Manual,First Owner
9809,Tata Indigo GLX,Petrol,Individual,Manual,Second Owner
9812,Honda City i DTEC VX,Diesel,Individual,Manual,Second Owner
9815,Hyundai Verna CRDi 1.6 SX,Diesel,Individual,Manual,Second Owner
9818,Hyundai Verna 1.6 SX,Diesel,Individual,Manual,First Owner
9821,Volkswagen Polo 1.5 TDI Highline,Diesel,Individual,Manual,First Owner
9824,Hyundai i20 1.2 Spotz,Petrol,Individual,Manual,Second Owner
9827,Hyundai Elite i20 Magna Plus Diesel,Diesel,Individual,Manual,Second Owner
9830,Hyundai Grand i10 1.2 Kappa Magna AT,Petrol,Individual,Automatic,First Owner
9833,Maruti Ritz LDi,Diesel,Individual,Manual,First Owner
9836,Mahindra XUV500 W10 2WD,Diesel,Individual,Manual,First Owner
9839,Renault KWID 1.0 RXT Optional,Petrol,Individual,Manual,First Owner
9842,Ford EcoSport 1.5 Petrol Titanium BSIV,Petrol,Individual,Manual,First Owner
9845,Fiat Grande Punto Active (Diesel),Diesel,Individual,Manual,Second Owner
9848,BMW X1 sDrive 20d xLine,Diesel,Individual,Automatic,First Owner
9851,Skoda Fabia 1.2 MPI Ambition Plus,Petrol,Individual,Manual,First Owner
9854,Volkswagen Polo Diesel Trendline 1.2L,Diesel,Individual,Manual,First Owner
9857,Ford Ecosport 1.0 Ecoboost Platinum Edition BSIV,Petrol,Dealer,Manual,First Owner
9860,Chevrolet Aveo 1.4 LS,Petrol,Dealer,Manual,First Owner
9863,Chevrolet Aveo U-VA 1.2 LS,Petrol,Dealer,Manual,First Owner
9866,Ford Figo Diesel EXI,Diesel,Dealer,Manual,First Owner
9869,Ford Endeavour 2.5L 4X2 MT,Diesel,Dealer,Manual,First Owner
9872,Ford Aspire Titanium BSIV,Petrol,Dealer,Manual,First Owner
9875,Hyundai EON 1.0 Kappa Magna Plus,Petrol,Individual,Manual,Second Owner
9878,Tata Tiago 2019-2020 XZ,Petrol,Individual,Manual,First Owner
9881,Maruti Swift ZXI,Petrol,Individual,Manual,First Owner
9884,Chevrolet Spark 1.0 LT,Petrol,Dealer,Manual,First Owner
9887,Chevrolet Beat Diesel LS,Diesel,Dealer,Manual,First Owner
9890,Ford Ecosport 1.0 Ecoboost Titanium Optional,Petrol,Dealer,Manual,First Owner
9893,Volkswagen Polo 1.2 MPI Comfortline,Petrol,Dealer,Manual,First Owner
9896,Ford Fiesta Diesel Trend,Diesel,Dealer,Manual,First Owner
9899,Mahindra XUV500 W8 2WD,Diesel,Dealer,Manual,First Owner
9902,Honda City 1.5 E MT,Petrol,Individual,Manual,First Owner
9905,Maruti Zen VXI,Petrol,Individual,Manual,First Owner
9908,Maruti Swift Dzire VDI,Diesel,Individual,Manual,First Owner
9911,Maruti Swift VDI BSIV,Diesel,Individual,Manual,First Owner
9914,Maruti Wagon R LXI Minor,Petrol,Individual,Manual,Second Owner
9917,Tata Indigo TDI,Diesel,Individual,Manual,First Owner
9920,Maruti Baleno Zeta 1.3,Diesel,Individual,Manual,First Owner
9923,Mahindra Jeep MM 550 XDB,Diesel,Individual,Manual,Third Owner
9926,Maruti Alto STD,Petrol,Individual,Manual,Second Owner
9929,Maruti Celerio VDi,Diesel,Individual,Manual,Third Owner
9932,Maruti Esteem Lxi,Petrol,Individual,Manual,Third Owner
9935,Maruti Alto LX,Petrol,Individual,Manual,Third Owner
9938,Volkswagen Jetta 1.9 Highline TDI,Diesel,Individual,Automatic,Second Owner
9941,Maruti Swift VDI BSIV,Diesel,Individual,Manual,Second Owner
9944,Hyundai i20 Active 1.4 SX with AVN,Diesel,Individual,Manual,Second Owner
9947,Ford Figo Diesel ZXI,Diesel,Individual,Manual,Second Owner
9950,Hyundai i20 1.4 CRDi Magna,Diesel,Individual,Manual,Second Owner
9953,Maruti Alto LXi BSIII,Petrol,Individual,Manual,Third Owner
9956,Mahindra Xylo E4 8S,Diesel,Individual,Manual,Third Owner
9959,Mahindra XUV500 W8 2WD,Diesel,Individual,Manual,Second Owner
9962,Mahindra Bolero SLE,Diesel,Individual,Manual,Second Owner
9965,Toyota Innova 2.5 VX (Diesel) 8 Seater,Diesel,Individual,Manual,Second Owner
9968,Ford Fiesta Petrol Trend,Petrol,Dealer,Manual,First Owner
9971,Tata Tiago 1.2 Revotron XE,Petrol,Individual,Manual,First Owner
9974,Maruti Alto LXi,Petrol,Individual,Manual,Second Owner
9977,Maruti Ritz LDi,Diesel,Individual,Manual,Second Owner
9980,Hyundai Xcent 1.2 Kappa Base,Petrol,Individual,Manual,Second Owner
9983,Chevrolet Optra 1.6,Petrol,Dealer,Manual,Fourth & Above Owner
9986,Ford Ikon 1.6 ZXI NXt,Petrol,Individual,Manual,Second Owner
9989,Hyundai Getz GLS,Petrol,Individual,Manual,First Owner
9992,Hyundai Santro Xing GL Plus,Petrol,Individual,Manual,Second Owner
9995,Maruti SX4 Vxi BSIV,Petrol,Individual,Manual,First Owner
9998,Tata Indigo LS,Diesel,Individual,Manual,Second Owner
10001,Ford Ikon 1.3 Flair,Petrol,Individual,Manual,Second Owner
10004,Maruti Swift VDI BSIV,Diesel,Individual,Manual,First Owner
10007,Maruti Swift Dzire LDIX Limited Edition,Diesel,Individual,Manual,Second Owner
10010,Tata Indica Vista Aqua 1.3 Quadrajet,Diesel,Individual,Manual,Second Owner
10013,Maruti Swift 1.3 DLX,Diesel,Individual,Manual,Second Owner
10016,Maruti Swift Vdi BSIII,Diesel,Individual,Manual,First Owner
10019,Renault KWID 1.0 RXT Optional,Petrol,Individual,Manual,First Owner
10022,Ford EcoSport 1.5 Petrol Titanium BSIV,Petrol,Individual,Manual,First Owner
10025,Fiat Grande Punto Active (Diesel),Diesel,Individual,Manual,Second Owner
10028,Mahindra KUV 100 mFALCON G80 K2,Petrol,Individual,Manual,First Owner
